001012,2/8/2013 9:00:00 PM,170.0,79.0,46.0,-5.0,1030.0,45.0,1.0,1
001012,2/8/2013 10:00:00 PM,204.0,102.0,48.0,-5.0,1030.0,46.0,1.0,1
001012,2/9/2013 12:00:00 AM,171.0,83.0,34.0,-6.0,1029.0,46.0,4.0,1
001012,2/9/2013 2:00:00 AM,161.0,68.0,29.0,-7.0,1028.0,49.0,3.0,1
001012,2/9/2013 3:00:00 AM,160.0,65.0,30.0,-7.0,1028.0,50.0,2.0,1
001012,2/9/2013 4:00:00 AM,171.0,65.0,33.0,-7.0,1026.0,53.0,2.0,1
001012,2/9/2013 5:00:00 AM,169.0,72.0,34.0,-7.0,1026.0,54.0,2.0,1
001012,2/9/2013 6:00:00 AM,182.0,72.0,36.0,-8.0,1026.0,52.0,2.0,1
001012,2/9/2013 7:00:00 AM,184.0,72.0,44.0,-8.0,1025.0,54.0,3.0,1
001012,2/9/2013 8:00:00 AM,194.0,72.0,48.0,-8.0,1025.0,55.0,3.0,1
001012,2/9/2013 9:00:00 AM,191.0,92.0,46.0,-7.0,1026.0,54.0,2.0,1
001012,2/9/2013 10:00:00 AM,197.0,97.0,43.0,-6.0,1025.0,48.0,3.0,1
001012,2/9/2013 11:00:00 AM,205.0,101.0,41.0,-4.0,1025.0,42.0,3.0,1
001012,2/9/2013 12:00:00 PM,205.0,101.0,41.0,-4.0,1025.0,42.0,3.0,3
001012,2/9/2013 1:00:00 PM,200.0,101.0,35.0,-2.0,1024.0,37.0,2.0,3
001012,2/9/2013 2:00:00 PM,192.0,94.0,31.0,-1.0,1024.0,35.0,3.0,3
001012,2/9/2013 3:00:00 PM,184.0,87.0,30.0,2.0,1023.0,29.0,1.0,3
001012,2/9/2013 4:00:00 PM,183.0,87.0,33.0,2.0,1022.0,29.0,2.0,3
001012,2/9/2013 5:00:00 PM,183.0,87.0,40.0,2.0,1023.0,32.0,3.0,3
001012,2/9/2013 6:00:00 PM,183.0,86.0,52.0,1.0,1023.0,36.0,1.0,3
001012,2/9/2013 7:00:00 PM,191.0,92.0,66.0,-1.0,1024.0,39.0,3.0,3
001012,2/9/2013 8:00:00 PM,211.0,105.0,70.0,-1.0,1025.0,42.0,2.0,3
001012,2/9/2013 9:00:00 PM,241.0,121.0,67.0,-1.0,1026.0,45.0,2.0,3
001012,2/9/2013 10:00:00 PM,277.0,137.0,67.0,0.0,1026.0,28.0,7.0,3
001012,2/9/2013 11:00:00 PM,383.0,214.0,66.0,-1.0,1027.0,26.0,4.0,3
001012,2/10/2013 1:00:00 AM,292.0,146.0,39.0,-2.0,1028.0,26.0,2.0,1
001012,2/10/2013 2:00:00 AM,302.0,153.0,24.0,-2.0,1028.0,26.0,5.0,1
001012,2/10/2013 3:00:00 AM,404.0,266.0,28.0,-2.0,1028.0,26.0,2.0,1
001012,2/10/2013 4:00:00 AM,259.0,143.0,29.0,-2.0,1028.0,25.0,4.0,1
001012,2/10/2013 5:00:00 AM,222.0,123.0,29.0,-3.0,1028.0,26.0,5.0,1
001012,2/19/2013 8:00:00 PM,99.0,49.0,20.0,-1.0,1028.0,32.0,9.0,1
001012,2/20/2013 12:00:00 AM,148.0,60.0,41.0,-3.0,1027.0,46.0,2.0,2
001012,2/20/2013 1:00:00 AM,157.0,68.0,34.0,-3.0,1027.0,52.0,2.0,2
001012,2/20/2013 2:00:00 PM,176.0,78.0,33.0,4.0,1026.0,25.0,3.0,2
001012,2/20/2013 3:00:00 PM,161.0,76.0,31.0,6.0,1025.0,15.0,4.0,2
001012,2/20/2013 4:00:00 PM,141.0,66.0,23.0,7.0,1025.0,13.0,6.0,2
001012,2/20/2013 5:00:00 PM,56.0,33.0,13.0,6.0,1025.0,13.0,5.0,2
001012,2/20/2013 6:00:00 PM,56.0,33.0,13.0,6.0,1025.0,13.0,5.0,2
001012,2/20/2013 7:00:00 PM,42.0,22.0,22.0,4.0,1027.0,19.0,3.0,2
001012,2/20/2013 8:00:00 PM,123.0,56.0,46.0,2.0,1028.0,34.0,1.0,2
001012,2/20/2013 9:00:00 PM,123.0,56.0,46.0,2.0,1028.0,34.0,1.0,2
001012,2/20/2013 10:00:00 PM,133.0,57.0,56.0,2.0,1029.0,21.0,1.0,2
001012,2/20/2013 11:00:00 PM,164.0,71.0,49.0,2.0,1029.0,23.0,2.0,2
001012,2/21/2013 12:00:00 AM,164.0,71.0,49.0,2.0,1029.0,23.0,2.0,1
001012,2/21/2013 1:00:00 AM,164.0,68.0,45.0,1.0,1030.0,22.0,3.0,1
001012,2/21/2013 2:00:00 AM,136.0,55.0,47.0,0.0,1030.0,26.0,2.0,1
001012,2/21/2013 3:00:00 AM,157.0,69.0,40.0,-2.0,1030.0,49.0,4.0,1
001012,2/21/2013 4:00:00 AM,157.0,69.0,40.0,-2.0,1030.0,49.0,4.0,1
001012,2/21/2013 5:00:00 AM,197.0,115.0,36.0,-3.0,1029.0,77.0,5.0,1
001012,2/21/2013 6:00:00 AM,187.0,90.0,33.0,-3.0,1030.0,77.0,5.0,1
001012,2/21/2013 7:00:00 AM,187.0,90.0,33.0,-3.0,1030.0,77.0,5.0,1
001012,2/21/2013 8:00:00 AM,187.0,90.0,33.0,-3.0,1030.0,77.0,5.0,1
001012,2/21/2013 9:00:00 AM,187.0,90.0,33.0,-2.0,1030.0,68.0,5.0,1
001012,2/21/2013 10:00:00 AM,187.0,90.0,33.0,-2.0,1030.0,68.0,5.0,1
001012,2/21/2013 11:00:00 AM,187.0,90.0,33.0,-2.0,1030.0,68.0,5.0,1
001012,2/21/2013 12:00:00 PM,200.0,101.0,32.0,0.0,1028.0,57.0,5.0,1
001012,2/21/2013 1:00:00 PM,206.0,104.0,34.0,1.0,1028.0,53.0,3.0,1
001012,2/21/2013 2:00:00 PM,215.0,108.0,36.0,3.0,1026.0,48.0,3.0,1
001012,2/21/2013 3:00:00 PM,222.0,111.0,41.0,4.0,1025.0,47.0,4.0,1
001012,2/21/2013 4:00:00 PM,249.0,128.0,49.0,4.0,1024.0,50.0,5.0,1
001012,2/21/2013 5:00:00 PM,249.0,128.0,49.0,4.0,1024.0,50.0,5.0,1
001012,2/21/2013 6:00:00 PM,256.0,130.0,51.0,2.0,1025.0,57.0,3.0,1
001012,2/21/2013 7:00:00 PM,275.0,136.0,64.0,1.0,1025.0,61.0,0.0,1
001012,2/21/2013 8:00:00 PM,275.0,136.0,64.0,1.0,1025.0,61.0,0.0,1
