001019,2/8/2013 9:00:00 PM,172.0,76.0,31.0,-5.0,1031.0,46.0,4.0,1
001019,2/8/2013 10:00:00 PM,184.0,76.0,32.0,-5.0,1030.0,46.0,1.0,1
001019,2/9/2013 12:00:00 AM,217.0,95.0,24.0,-5.0,1030.0,42.0,3.0,1
001019,2/9/2013 2:00:00 AM,181.0,95.0,16.0,-7.0,1028.0,49.0,3.0,1
001019,2/9/2013 3:00:00 AM,181.0,95.0,14.0,-7.0,1028.0,50.0,2.0,1
001019,2/9/2013 4:00:00 AM,181.0,95.0,14.0,-7.0,1028.0,50.0,2.0,1
001019,2/9/2013 5:00:00 AM,163.94028522013159,95.85604231885809,15.566908165034603,-26.075323818482396,959.0602913763288,58.15317503460135,-4.770806955389089,7
001019,2/9/2013 6:00:00 AM,174.0,95.0,17.0,-8.0,1026.0,53.0,2.0,1
001019,2/9/2013 7:00:00 AM,179.0,95.0,20.0,-8.0,1025.0,54.0,3.0,1
001019,2/9/2013 8:00:00 AM,183.0,95.0,25.0,-8.0,1025.0,55.0,3.0,1
001019,2/9/2013 9:00:00 AM,187.0,95.0,27.0,-7.0,1026.0,54.0,2.0,1
001019,2/9/2013 10:00:00 AM,220.0,95.0,27.0,-6.0,1025.0,48.0,3.0,1
001019,2/9/2013 11:00:00 AM,250.0,95.0,28.0,-4.0,1025.0,42.0,3.0,1
001019,2/9/2013 12:00:00 PM,239.0,95.0,27.0,-3.0,1025.0,38.0,5.0,3
001019,2/9/2013 1:00:00 PM,223.0,95.0,30.0,-2.0,1024.0,37.0,2.0,3
001019,2/9/2013 2:00:00 PM,222.0,95.0,23.0,-1.0,1024.0,35.0,3.0,3
001019,2/9/2013 3:00:00 PM,210.0,95.0,20.0,2.0,1023.0,29.0,1.0,3
001019,2/9/2013 4:00:00 PM,194.0,95.0,16.0,2.0,1022.0,28.0,1.0,3
001019,2/9/2013 5:00:00 PM,10.0,63.0,18.0,2.0,1023.0,32.0,3.0,3
001019,2/9/2013 6:00:00 PM,158.0,63.0,24.0,1.0,1023.0,36.0,1.0,3
001019,2/9/2013 7:00:00 PM,311.0,63.0,31.0,0.0,1024.0,39.0,3.0,3
001019,2/9/2013 8:00:00 PM,218.0,63.0,39.0,-1.0,1025.0,42.0,2.0,3
001019,2/9/2013 9:00:00 PM,235.0,63.0,49.0,-1.0,1026.0,45.0,2.0,3
001019,2/9/2013 10:00:00 PM,294.0,63.0,58.0,0.0,1026.0,28.0,7.0,3
001019,2/9/2013 11:00:00 PM,350.0,63.0,57.0,-1.0,1027.0,26.0,4.0,3
001019,2/10/2013 1:00:00 AM,432.0,63.0,33.0,-2.0,1028.0,26.0,2.0,1
001019,2/10/2013 2:00:00 AM,268.0,177.0,35.0,-2.0,1028.0,26.0,5.0,1
001019,2/10/2013 3:00:00 AM,594.0,177.0,37.0,-2.0,1028.0,26.0,2.0,1
001019,2/10/2013 4:00:00 AM,508.0,177.0,26.0,-2.0,1028.0,25.0,4.0,1
001019,2/10/2013 5:00:00 AM,272.0,177.0,17.0,-3.0,1028.0,26.0,5.0,1
001019,2/19/2013 8:00:00 PM,96.0,53.0,10.0,-1.0,1028.0,32.0,9.0,1
001019,2/20/2013 12:00:00 AM,169.0,73.0,30.0,-3.0,1027.0,46.0,2.0,2
001019,2/20/2013 1:00:00 AM,143.0,61.0,24.0,-3.0,1027.0,52.0,2.0,2
001019,2/20/2013 2:00:00 PM,175.0,76.0,24.0,4.0,1026.0,25.0,3.0,2
001019,2/20/2013 3:00:00 PM,170.0,73.0,25.0,7.0,1025.0,13.0,7.0,2
001019,2/20/2013 4:00:00 PM,161.0,61.0,15.0,7.0,1025.0,13.0,6.0,2
001019,2/20/2013 5:00:00 PM,99.0,47.0,16.0,6.0,1025.0,13.0,5.0,2
001019,2/20/2013 6:00:00 PM,99.0,47.0,16.0,6.0,1025.0,13.0,5.0,2
001019,2/20/2013 7:00:00 PM,129.0,54.0,26.0,4.0,1027.0,19.0,3.0,2
001019,2/20/2013 8:00:00 PM,165.0,77.0,40.0,2.0,1028.0,34.0,1.0,2
001019,2/20/2013 9:00:00 PM,165.0,77.0,40.0,2.0,1028.0,34.0,1.0,2
001019,2/20/2013 10:00:00 PM,160.0,79.0,43.0,2.0,1029.0,21.0,1.0,2
001019,2/20/2013 11:00:00 PM,173.0,80.0,38.0,2.0,1029.0,23.0,2.0,2
001019,2/21/2013 12:00:00 AM,173.0,80.0,38.0,2.0,1029.0,23.0,2.0,1
001019,2/21/2013 1:00:00 AM,158.0,70.0,42.0,1.0,1030.0,22.0,3.0,1
001019,2/21/2013 2:00:00 AM,209.0,73.0,38.0,0.0,1030.0,26.0,2.0,1
001019,2/21/2013 3:00:00 AM,190.0,81.0,27.0,-2.0,1030.0,49.0,4.0,1
001019,2/21/2013 4:00:00 AM,190.0,81.0,27.0,-2.0,1030.0,49.0,4.0,1
001019,2/21/2013 5:00:00 AM,173.0,69.0,25.0,-3.0,1029.0,77.0,5.0,1
001019,2/21/2013 6:00:00 AM,173.0,66.0,27.0,-3.0,1030.0,77.0,5.0,1
001019,2/21/2013 7:00:00 AM,179.0,67.0,28.0,-3.0,1030.0,73.0,3.0,1
001019,2/21/2013 8:00:00 AM,179.0,67.0,28.0,-3.0,1030.0,73.0,3.0,1
001019,2/21/2013 9:00:00 AM,179.0,67.0,28.0,-3.0,1030.0,73.0,3.0,1
001019,2/21/2013 10:00:00 AM,185.0,74.0,26.0,-2.0,1030.0,66.0,2.0,1
001019,2/21/2013 11:00:00 AM,185.0,74.0,26.0,-2.0,1030.0,66.0,2.0,1
001019,2/21/2013 12:00:00 PM,184.0,82.0,27.0,1.0,1028.0,55.0,2.0,1
001019,2/21/2013 1:00:00 PM,10.0,5.0,22.0,1.0,1028.0,53.0,3.0,1
001019,2/21/2013 2:00:00 PM,10.0,87.0,22.0,3.0,1026.0,48.0,3.0,1
001019,2/21/2013 3:00:00 PM,10.0,153.0,25.0,4.0,1025.0,47.0,4.0,1
001019,2/21/2013 4:00:00 PM,10.0,153.0,25.0,4.0,1025.0,47.0,4.0,1
001019,2/21/2013 5:00:00 PM,270.0,147.0,25.0,4.0,1024.0,51.0,1.0,1
001019,2/21/2013 6:00:00 PM,229.0,137.0,21.0,2.0,1025.0,57.0,3.0,1
001019,2/21/2013 7:00:00 PM,237.0,122.0,26.0,1.0,1025.0,61.0,0.0,1
001019,2/21/2013 8:00:00 PM,254.0,127.0,35.0,1.0,1026.0,63.0,1.0,1
001019,2/21/2013 9:00:00 PM,254.0,127.0,35.0,1.0,1026.0,63.0,1.0,1
001019,2/21/2013 10:00:00 PM,275.0,135.0,43.0,0.0,1026.0,71.0,1.0,1
001019,2/21/2013 11:00:00 PM,275.0,135.0,43.0,0.0,1026.0,71.0,1.0,1
001019,2/22/2013 12:00:00 AM,292.0,147.0,37.0,-1.0,1026.0,72.0,3.0,2
001019,2/22/2013 1:00:00 AM,292.0,147.0,37.0,-1.0,1026.0,72.0,3.0,2
001019,2/22/2013 2:00:00 AM,300.0,148.0,35.0,-1.0,1027.0,69.0,2.0,2
001019,2/22/2013 3:00:00 AM,327.0,161.0,37.0,3.0,1028.0,28.0,7.0,2
001019,2/22/2013 4:00:00 AM,391.0,166.0,38.0,1.0,1028.0,42.0,2.0,2
001019,2/22/2013 5:00:00 AM,272.0,93.0,41.0,1.0,1028.0,38.0,3.0,2
001019,2/22/2013 6:00:00 AM,170.0,74.0,36.0,2.0,1030.0,23.0,6.0,2
001019,2/22/2013 7:00:00 AM,170.0,74.0,36.0,2.0,1030.0,23.0,6.0,2
001019,2/22/2013 8:00:00 AM,158.0,64.0,40.0,2.0,1032.0,19.0,9.0,2
001019,2/22/2013 9:00:00 AM,158.0,64.0,40.0,2.0,1032.0,19.0,9.0,2
001019,2/22/2013 10:00:00 AM,153.0,53.0,21.0,3.0,1032.0,16.0,6.0,2
001019,2/22/2013 11:00:00 AM,153.0,53.0,21.0,3.0,1032.0,16.0,6.0,2
001019,2/22/2013 12:00:00 PM,10.0,19.0,4.0,4.0,1032.0,14.0,5.0,2
001019,2/22/2013 1:00:00 PM,10.0,19.0,4.0,4.0,1032.0,14.0,5.0,2
001019,2/22/2013 2:00:00 PM,10.0,13.0,3.0,6.0,1030.0,10.0,5.0,2
001019,2/22/2013 3:00:00 PM,35.0,22.0,4.0,7.0,1029.0,10.0,14.0,2
001019,2/22/2013 4:00:00 PM,35.0,22.0,4.0,7.0,1029.0,10.0,14.0,2
001019,2/22/2013 5:00:00 PM,35.0,23.0,6.0,7.0,1029.0,14.0,2.0,2
001019,2/22/2013 6:00:00 PM,35.0,23.0,6.0,7.0,1029.0,14.0,2.0,2
001019,2/22/2013 7:00:00 PM,35.0,23.0,6.0,7.0,1029.0,14.0,2.0,2
001019,2/22/2013 8:00:00 PM,35.0,23.0,6.0,7.0,1029.0,14.0,2.0,2
001019,2/22/2013 9:00:00 PM,114.0,52.0,41.0,4.0,1029.0,19.0,2.0,2
001019,2/22/2013 10:00:00 PM,114.0,52.0,41.0,4.0,1029.0,19.0,2.0,2
001019,2/22/2013 11:00:00 PM,221.0,42.0,30.0,4.0,1029.0,27.0,4.0,2
001019,2/23/2013 12:00:00 AM,221.0,42.0,30.0,4.0,1029.0,27.0,4.0,2
001019,2/23/2013 1:00:00 AM,121.0,38.0,39.0,3.0,1029.0,33.0,1.0,2
001019,2/23/2013 2:00:00 AM,133.0,43.0,36.0,1.0,1029.0,37.0,1.0,2
001019,2/23/2013 3:00:00 AM,139.0,52.0,34.0,1.0,1028.0,42.0,1.0,2
001019,2/23/2013 4:00:00 AM,139.0,52.0,34.0,1.0,1028.0,42.0,1.0,2
001019,2/23/2013 5:00:00 AM,173.0,68.0,32.0,-1.0,1028.0,36.0,1.0,2
